id,state,city,klan_number,nickname,notes,latitude,longitude,year,sources
230,Connecticut,Greenwich,1,,,41.0262417,-73.6281964,1932,"Kourier Magazine/ Date: June, 1932"
231,Connecticut,Meriden,3,,,41.5381535,-72.8070435,1922,"New York Evening World/ Date: September 29, 1922"
232,Connecticut,Norwalk,4,,,41.117744,-73.4081575,1932,"Kourier Magazine/ Date: May, 1932"
233,Connecticut,Bridgeport,5,,,41.1865478,-73.1951767,1923,"Imperial Night Hawk/ Date: November 7, 1923"
234,Connecticut,Danbury,5,,,41.394817,-73.4540111,1926,"Fellowship Forum/ Date: November 13, 1926"
235,Connecticut,New London,6,,,41.3556539,-72.0995209,1931,"Kourier Magazine/ Date: May, 1931"
236,Connecticut,New Haven,7,,,41.308274,-72.9278835,1931,"Kourier Magazine/ Date: January, 1931"
238,Connecticut,Kent County,9,,RI?,41.6579147,-71.7147951,1933,"Kourier Magazine/ Date: April, 1933"
239,Connecticut,Canaan,10,,,41.9640877,-73.3001233,1931,"Kourier Magazine/ Date: June, 1931"
240,Connecticut,Washington County,12,,,41.4568113,-71.6673352,1933,"Kourier Magazine/ Date: June, 1933"
241,Connecticut,Waterbury,14,,,41.5581525,-73.0514965,1929,"Fellowship Forum/ Date: December 14, 1929"
242,Connecticut,Brooklyn,15,Israel Putnam Klan,Wauregan,41.7881236,-71.9497216,1928,"Fellowship Forum/ Date: January 21, 1928 | Kourier Magazine/ Date: July, 1934"
243,Connecticut,West Willington,17,Nathan Hale Klan,,41.8812085,-72.3020246,1931,"Kourier Magazine/ Date: September, 1931"
244,Connecticut,Hartford,18,Nutmeg Klan,South Manchester,41.7637111,-72.6850932,1929,"Fellowship Forum/ Date: July 27, 1929 | Kourier Magazine/ Date: June, 1931 | Kourier Magazine/ Date: October, 1932"
246,Connecticut,New Britain,23,Elihu Burritt Klan,,41.6612104,-72.7795419,1931,"Kourier Magazine/ Date: March, 1931"
247,DC,Washington,1,,,38.9071923,-77.0368707,1921,"Searchlight/ Date: December 24, 1921 | Oklahoma Herald/ Date: November 28, 1922"
248,DC,Washington,2,National Capital Klan,,38.9071923,-77.0368707,1923,"Searchlight/ Date: January 20, 1923 | Fellowship Forum/ Date: July 9, 1927"
249,DC,Washington,3,Washington City Klan,,38.9071923,-77.0368707,1931,"Kourier Magazine/ Date: April, 1931 | Washington Post/ Date: May 18, 1930"
250,DC,Washington,4,Washington City Klan,,38.9071923,-77.0368707,1932,"Kourier Magazine/ Date: February, 1932"
251,DC,Washington,5,Fellowship Klan,,38.9071923,-77.0368707,1928,"Fellowship Forum/ Date: July 14, 1928 | Kourier Magazine/ Date: February, 1932"
252,Delaware,Delmar,2,,,38.4565052,-75.5771471,1925,"Fellowship Forum/ Date: May 2, 1925"
253,Delaware,Smyrna,4,Caesar Rodney Klan,,39.2998339,-75.6046494,1924,"Missouri Valley Independent/ Date: May 22, 1924"
254,Delaware,Wilmington,7,,"10th and 11th anniversaries celebrated on Oct 2, 1931 and Sept 16, 1932, respectively",39.7390721,-75.5397878,1923,"Colonel Mayfield's Weekly/ Date: November 17, 1923 | Oklahoma Herald/ Date: January 30, 1923 | Imperial Night Hawk/ Date: September 19, 1923 | Kourier Magazine/ Date: November, 1931 | Kourier Magazine/ Date: November, 1932"
255,Delaware,Newport,12,,,39.7137237,-75.6093709,1931,"Kourier Magazine/ Date: April, 1931 | Kourier Magazine/ Date: July, 1934"
256,Delaware,Wilmington,13,,,39.7390721,-75.5397878,1929,"Fellowship Forum/ Date: July 27, 1931 | Kourier Magazine/ Date: April 1931"
257,Delaware,Dover,15,Nathan Hale Klan,,39.158168,-75.5243682,1926,"Fellowship Forum/ Date: July 24, 1926"
259,Delaware,Newark,14,Mason-Dixon Klan,,39.6837226,-75.7496572,1931,"Kourier Magazine/ Date: April, 1931 | Kourier Magazine/ Date: January, 1934"
260,Delaware,Georgetown,17,Goodwill Klan,,38.6901134,-75.3854728,1929,"Fellowship Forum/ Date: July 27, 1929 | Kourier Magazine/ Date: April, 1931"
261,Delaware,Newark,23,Ivy Castle Klan,,39.6837226,-75.7496572,1930,"Fellowship Forum/ Date: February 15, 1930"
262,Florida,Jacksonville,1,Stonewall Jackson Klan,"FL's second largest Klan, after Miami",30.3321838,-81.655651,1920,"Indiana Fiery Cross/ Date: August 22, 1924 | Kourier Magazine/ Date: March, 1932 | Chalmers p.226 | Washington (DC) Herald/ Date: December 23, 1920"
263,Florida,South Jacksonville,2,Robert E. Lee Klan,,30.304384,-81.650083,1922,"Searchlight/ Date: September 16, 1922 | Kourier Magazine/ Date: April, 1932"
264,Florida,Lakeland,5,Abraham Lincoln Klan,,28.0394654,-81.9498042,1922,"Searchlight/ Date: January 14, 1922 | Kourier Magazine/ Date: February, 1932"
265,Florida,Tampa,7,Seminole Klan,,27.950575,-82.4571776,1932,"Kourier Magazine/ Date: February, 1932"
266,Florida,Orlando,9,Cherokee Klan,,28.5383355,-81.3792365,1923,"Imperial Night Hawk/ Date: November 7, 1923 | Call of the North/ Date: November 21, 1923 | Kourier Magazine/ Date: December, 1931"
267,Florida,Palatka,13,Putnam Klan,,29.6485801,-81.6375819,1922,"Searchlight/ Date: July 1, 1922 | Palatka Daily News/ Date: June 6, 1922/"
268,Florida,DeLand,16,,,29.028318,-81.3031179,1924," Indiana Fiery Cross/ Date: October 24, 1924 | Kourier Magazine/ Date: August 1932"
269,Florida,New Smyrna,15,,,29.0258191,-80.9269984,1924,"Indiana Fiery Cross/ Date: October 17, 1924"
271,Florida,Daytona,17,,,29.1890073,-81.0469647,1924,"Imperial Night Hawk/ Date: January 23, 1924"
272,Florida,Port Orange,17,Tamoka Klan,,29.1383165,-80.9956105,1932,"Kourier Magazine/ Date: November, 1932"
273,Florida,Delray,17,,,26.4762477,-80.1330006,1926,"Fellowship Forum/ Date: February 20, 1926"
274,Florida,Fort Myers,19,Palm Klan,AKA  Klan of the Palms,26.640628,-81.8723084,1926,"Fellowship Forum/ Date: September 11, 1926 | Newton page 43"
275,Florida,St. Petersburg,20,Olaste Klan,AKA Olustee Klan,27.773056,-82.64,1924,"Indiana Fiery Cross/ Date: August 15, 1924 | Indiana Fiery Cross/ Date: September 5, 1924 | Fellowship Forum/ Date: March 28, 1925"
276,Florida,Miami,24,John B. Gordon Klan,"FL's largest Klan",25.7616798,-80.1917902,1924,"Indiana Fiery Cross/ Date: August 22, 1924 | Kourier Magazine/ Date: October, 1931 | Miami Herald [via Tuskegee Institute Newspaper Clipping Files]/ Date: January 24, 1942"
277,Florida,Miami,26,Dade County Klan,,25.7616798,-80.1917902,1939,"Miami Herald[via Tuskegee Institute Newspaper Clipping Files]/ Date: January 24, 1942"
278,Florida,Eustis,27,Lake Region Klan,,28.8527675,-81.6853534,1929,"Fellowship Forum/ Date: January 26, 1929"
279,Florida,Oviedo,31,Dixie Klan,,28.6594149,-81.2229076,1931,"Kourier Magazine/ Date: March, 1931 | Membership cards, 1930-1931"
280,Florida,Cocoa,33,,,28.3861159,-80.7419984,1924,"Imperial Night Hawk/ Date: September 3, 1924"
281,Florida,Titusville,33,Indian River Klan,,28.6122187,-80.8075537,1926,"Fellowship Forum/ Date: January 9, 1926"
282,Florida,Key West,42,,,24.5550593,-81.7799871,1924,"Indiana Fiery Cross/ Date: May 9, 1924"
284,Florida,Winter Haven,49,Haven Klan,,28.0222435,-81.7328567,1932,"Kourier Magazine/ Date: December, 1932"
285,Florida,West Palm Beach,50,,,26.7153424,-80.0533746,1923,"Imperial Night Hawk/ Date: July 18, 1923 | Indiana Fiery Cross/ Date: May 9, 1924"
286,Florida,West Palm Beach,56,Albert Sidney Johnston Klan,,26.7153424,-80.0533746,1924,"Indiana Fiery Cross/ Date: October 24, 1924"
287,Florida,Pensacola,57,,AKA the Escambia Klan,30.421309,-87.2169149,1923,"Oklahoma Herald/ Date: October 30, 1923 | Pensacola Herald/ Date: October 27, 1928 | Indiana Fiery Cross/ Date: November 2, 1923 | Fellowship Forum/ Date: November 7, 1925"
288,Florida,Green Cove Springs,61,,,29.9919085,-81.6781467,1932,"Kourier Magazine/ Date: November, 1932"
289,Florida,Bradenton,65,,,27.4989278,-82.5748194,1923,"Imperial Night Hawk/ Date: June 13, 1923"
290,Florida,Palmetto,65,Manatee County,,27.5214269,-82.5723193,1924,"Missouri Valley Independent/ Date: June 19, 1924"
291,Florida,Lake Worth,70,George B. Baker Klan,,26.6167555,-80.0684479,1924,"Indiana Fiery Cross/ Date: May 9, 1924 | Newton, p. 43"
292,Florida,Sebring,71,Highlands Klan,,27.495592,-81.440907,1933,"Kourier Magazine/ Date: April, 1933"
293,Florida,Sarasota,72,,,27.3364347,-82.5306527,1924,"Imperial Night Hawk/ Date: January 2, 1924"
294,Florida,Vero,74,,,27.6389729,-80.460952,1924,"Fellowship Forum/ Date: July 26, 1924 | Imperial Night Hawk/ Date: September 3, 1924"
295,Florida,Plant City,77,Hillsboro Klan,,28.0186323,-82.1128641,1927,"Fellowship Forum/ Date: January 29, 1927 | Kourier Magazine/ Date: February, 1932"
296,Florida,Levy County,78,,,29.3178545,-82.820974,1924,"Indiana Fiery Cross/ Date: July 25, 1924"
297,Florida,Punta Gorda,81,,,26.9297836,-82.0453664,1925,"Fellowship Forum/ Date: February 14, 1925"
298,Florida,Arcadia,82,De Soto Klan,"Chartered 'last week' per INH in March 26th issue. The 82d Klan in the Realm.",27.2158826,-81.8584164,1924,"Kourier Magazine/ Date: January, 1933 | Imperial Night Hawk/ March 26, 1924"
299,Florida,Fort Pierce,83,,,27.4467056,-80.3256056,1924,"Indiana Fiery Cross/ Date: September 26, 1924"
300,Florida,McDavid,84,,Received its charter as the second Klan in Escambia County because Pensacola was too far away,30.8375596,-87.3295636,1924,"Missouri Valley Independent/ Date: March 20, 1924"
301,Florida,Pinellas,87,,,27.876394,-82.7778579,1933,"Kourier Magazine/ Date: October, 1933"
302,Florida,Okaloosa,99,,,30.5773401,-86.6611083,1931,"Kourier Magazine/ Date: October, 1931"
303,Florida,Callahan,107,,,30.5621807,-81.8306621,1932,"Kourier Magazine/ Date: November, 1932"
304,Florida,Avon Park,110,,,27.5958672,-81.5061862,1931,"Kourier Magazine/ Date: October, 1931"
305,Florida,St. Augustine,113,,"AKA St. Johns County, Selooe Klan",29.9012437,-81.3124341,1930,"Fellowship Forum/ Date: March 8, 1930 | Kourier Magazine/ Date: February, 1932"
306,Florida,Suwannee County,114,,AKA Live Oak,30.2485096,-82.9931607,1931,"Kourier Magazine/ Date: October, 1931 | Kourier Magazine/ Date: March, 1935"
307,Florida,West Palm Beach,115,John A. Partin Klan,,26.7153424,-80.0533746,1929,"Fellowship Forum/ Date: June 29, 1929 | Kourier Magazine/ Date: January, 1933"
308,Florida,Jupiter,117,,,26.9342246,-80.0942087,1933,"Kourier Magazine/ Date: January, 1933"
309,Florida,Cross City,123,Dixie County Klan,,29.6343977,-83.1251306,1931,"Kourier Magazine/ Date: October, 1931"
310,Florida,Lafayette,124,,,30.0299573,-83.2077645,1931,"Kourier Magazine/ Date: October, 1931"
311,Florida,Tampa,128,Liberty Bell Klan,,27.950575,-82.4571776,1932,"Kourier Magazine/ Date: February, 1932"
312,Florida,Plant City,129,C. G. McElroy Klan,AKA Tampa,28.0186323,-82.1128641,1931,"Kourier Magazine/ Date: June, 1931 | Kourier Magazine/ Date: July, 1931 | Kourier Magazine/ Date: February, 1932"
313,Florida,Tecumseh Beach,141,,,26.740345,-80.095269,1932,"Kourier Magazine/ Date: June, 1932"
314,Florida,Gainesville,46,Alachua Klan,,29.6516344,-82.3248262,1922,"Searchlight/ Date: September 9, 1922 | Newton pg 43"
316,Georgia,Atlanta,1,Nathan Bedford Forrest Klan,One of nine Klans in Fulton County,33.7489954,-84.3879824,1931,"Kourier Magazine/ Date: September, 1931 | Jackson, 31"
317,Georgia,Athens,5,McDorman Klan,,33.9519347,-83.357567,1923,"Imperial Night Hawk/ Date: September 19, 1923 | Kourier Magazine/ Date: June, 1931"
318,Georgia,Athens,8,Rutherford Klan,,33.9519347,-83.357567,1922,"Searchlight/ Date: January 14, 1922"
319,Georgia,Augusta,22,Alexander H. Stephens Klan,,33.466667,-81.966667,1921,"Kourier Magazine/ Date: August, 1926 | Augusta Chronicle/ Date: August 25, 1921"
320,Georgia,Buford,26,Captain Espy Klan,,34.1206564,-84.0043513,1922,"Searchlight/ Date: December 30, 1922"
321,Georgia,Savannah,41,,"""largest Klan in Georgia""",32.016667,-81.116667,1920,"Searchlight/ Date: September 9, 1922 | Imperial Night Hawk/ Date: September 26, 1923 | Official Monthly Bulletin/ Date: December 1, 1926 | Fellowship Forum/ Date: November 9, 1929 | Kourier Magazine/ Date: January, 1930 | Kourier Magazine/ Date: January, 1931 | Atlanta Constitution/ Date: September 28, 1920"
322,Georgia,Decatur,42,,,33.7748275,-84.2963123,1921,"Oklahoma Herald/ Date: October 18, 1921"
323,Georgia,Shannon,47,Hill City Klan,Rome?,34.3431937,-85.0783625,1932,"Kourier Magazine/ Date: February, 1932 | Kourier Magazine/ Date: March, 1932"
324,Georgia,East Point,51,,"11th anniversary on Nov 12, 1931. [misidentified as No. 61], chartered 12 Nov. 20",33.6795531,-84.4393724,1931,"Kourier Magazine/ Date: October, 1931 | Kourier Magazine/ Date: December, 1931 | Jackson, 262, n. 17"
325,Georgia,Austell,57,,chartered after a long period as a provisional Klan. Lithonia,33.8126059,-84.6343783,1923,"Imperial Night Hawk/ Date: September 26, 1923 | Kourier Magazine/ Date: March, 1935"
326,Georgia,Bainbridge,60,John E. Donaldson Klan,,30.9037995,-84.5754699,1924,"Indiana Fiery Cross/ Date: November 7, 1924 | Kourier Magazine/ Date: August, 1931"
327,Georgia,Marietta,61,Joseph E. Johnston Klan,,33.952602,-84.5499327,1923,"Searchlight/ Date: January 13, 1923 | Indiana Fiery Cross/ Date: July 25, 1924"
328,Georgia,Brunswick,63,,Kappa Klan,31.1499528,-81.4914894,1931,"Kourier Magazine/ Date: May, 1931 | Brunswick News, 15 February 1925"
329,Georgia,Waycross,78,,,31.2135511,-82.3540178,1924,"Indiana Fiery Cross/ Date: May 9, 1924 | Fellowship Forum/ Date: February 25, 1928 | Kourier Magazine/ Date: June, 1931"
330,Georgia,Camilla,87,,,31.2312933,-84.2104611,1925,"Fellowship Forum/ Date: May 2, 1925"
331,Georgia,Kirkwood,91,John B. Gordon Klan,Atlanta,33.752831,-84.3252791,1924,"Imperial Night Hawk/ Date: April 9, 1924 | Indiana Fiery Cross/ Date: September 5, 1924"
332,Georgia,College Park,96,Copaga Klan,Associated with College Park,33.648333,-84.456111,1931,"Kourier Magazine/ Date: June, 1931 | Call of the North/ Date: November 14, 1923 | FF, 18 Jul 25) (K/ Date: March, 1935 | Jackson, 40"
333,Georgia,Tennille,107,General Lee Klan,,32.9359886,-82.8115273,1922,"Searchlight/ Date: February 15, 1922"
334,Georgia,Dublin,108,,,32.5404447,-82.903754,1922,"Oklahoma Herald/ Date: May 30, 1922"
335,Georgia,Bolton,112,Riverside Klan,,33.8144708,-84.4566458,1922,"Searchlight/ Date: May 6, 1922"
336,Georgia,Statham,115,Paradise Klan,,33.9651127,-83.596555,1931,"Kourier Magazine/ Date: September, 1931"
337,Georgia,Cummings,125,Cummings Klan,,34.2094687,-84.1169006,1923,"Imperial Night Hawk/ Date: October 3, 1923"
338,Georgia,Buckhead,128,,,33.5684599,-83.3623853,1923,"INH, 20 Jun 23 | Indiana Fiery Cross/ Date: July 13, 1923"
339,Georgia,Ty Ty,133,Red Blood Klan,,31.4718497,-83.6468362,1922,"Searchlight/ Date: July 1, 1922"
340,Georgia,Gainesville,136,Robert E. Lee Klan,,34.2978794,-83.8240663,1930,"Kourier Magazine/ Date: December, 1930 | Kourier Magazine/ Date: November, 1933"
341,Georgia,Carnesville,140,Kanon Klan,,34.3698266,-83.235155,1923,"Searchlight/ Date: July 21, 1923"
342,Georgia,Kensington,143,Chickamauga Klan,,34.7742451,-85.3727368,1923,"Imperial Night Hawk/ Date: October 3, 1923"
343,Georgia,Meldrim,145,,,32.1432582,-81.3778902,1924,"Imperial Night Hawk/ Date: March 19, 1924"
344,Georgia,Dalton,146,,,34.7698021,-84.9702228,1924,"Imperial Night Hawk/ Date: January 30, 1924"
345,Georgia,Pelham,153,,,31.1276849,-84.1518466,1923,"Imperial Night Hawk/ Date: July 4, 1923 | Missouri Valley Independent/ Date: April 17, 1924"
346,Georgia,Broxton,163,,,31.6251911,-82.8868113,1923,"Imperial Night Hawk/ Date: October 24, 1923"
347,Georgia,Woodstock,164,,,34.1014873,-84.5193754,1923,"Searchlight/ Date: June 16, 1923"
348,Georgia,Saltilla,169,,,31.7875,-82.567778,1923,"Imperial Night Hawk/ Date: November 7, 1923"
349,Georgia,Alma,172,,,31.5443922,-82.5146879,1924,"Indiana Fiery Cross/ Date: July 11, 1924"
350,Georgia,Hardwick,174,,,33.0685576,-83.223983,1923,"Imperial Night Hawk/ Date: November 14, 1923"
351,Georgia,Unadilla,192,Dooly County Klan,,32.2615496,-83.7365656,1924,"Searchlight/ Date: February 23, 1924"
352,Georgia,Danielsville,206,,,34.1242771,-83.2212629,1924,"Missouri Valley Independent/ Date: June 5, 1924"
353,Georgia,Atlanta,207,,North Atlanta,33.7489954,-84.3879824,1930,"Kourier Magazine/ Date: November, 1930 | Kourier Magazine/ Date: January, 1931"
354,Georgia,East Atlanta,213,,,33.7366044,-84.3357992,1924,"Indiana Fiery Cross/ Date: July 11, 1924"
355,Georgia,Tallulah Falls,228,,,34.7306498,-83.3943316,1932,"Kourier Magazine/ Date: September, 1932"
356,Georgia,Lilburn,229,,,33.8901036,-84.1429719,1931,"Kourier Magazine/ Date: July, 1931"
357,Georgia,Atlanta,241,Inman Yards Klan,Mt. Vernon,33.7489954,-84.3879824,1932,"Kourier Magazine/ Date: March, 1932 | Kourier Magazine/ Date: March, 1933"
358,Georgia,Orchard Knob,247,,,33.6702028,-84.376547,1931,"Kourier Magazine/ Date: July, 1931"
359,Georgia,Guyton,252,Effingham County,,32.3363045,-81.3914992,1931,"Kourier Magazine/ Date: February, 1931"
360,Georgia,Columbus,254,,,32.4609764,-84.9877094,1935,"Kourier Magazine/ Date: March, 1935"
361,Georgia,Griffin,259,,,33.2467807,-84.2640904,1931,"Kourier Magazine/ Date: June, 1931 | Kourier Magazine/ Date: March, 1935"
362,Georgia,Jonesboro,261,,,33.5215013,-84.3538128,1931,"Kourier Magazine/ Date: May, 1931"
363,Georgia,Monroe,264,,,33.7948364,-83.713229,1931,"Kourier Magazine/ Date: December, 1931"
364,Georgia,Savannah,293,Samuel Green Klan,,32.016667,-81.116667,1931,"Kourier Magazine/ Date: August, 1931"
365,Idaho,Boise,1,Capital Klan,,43.6187102,-116.2146068,1926,"Fellowship Forum/ Date: February 20, 1926"
366,Idaho,Pocatello,2,,,42.8713032,-112.4455344,1927,"Fellowship Forum/ Date: May 7, 1927"
367,Idaho,Twin Falls,4,,,42.5629668,-114.4608711,1923,"Call of the North/ Date: December 19, 1923"
368,Idaho,"Coeur d'Alene",18,Fort Sherman Klan,,47.6776832,-116.7804664,1926,"Fellowship Forum/ Date: June 19, 1926 | Three letters offered for sale by I Fight!, High View, WV, on ABE, 29 August 2007, urging former Klansman to reinstate membership."
369,Idaho,Culdesac,0,,,46.3746103,-116.6732035,1923,"Imperial Night Hawk/ Date: November 7, 1923"
370,Illinois,East St. Louis,1,George Washington Klan,,38.624514,-90.1506465,1923,"St. Louis Patriot/ Date: July 12, 1923"
371,Illinois,Chicago,1,,,41.8781136,-87.6297982,1935,"Kourier Magazine/ Date: March, 1935"
372,Illinois,Chicago,2,Englewood Klan,,41.8781136,-87.6297982,1923,"Imperial Night Hawk/ Date: October 10, 1923 | Oklahoma Herald/ Date: December 11, 1923 | Broad Axe/ Date: January 21, 1922"
373,Illinois,Springfield,3,Abraham Lincoln Klan,,39.7817213,-89.6501481,1923,"Imperial Night Hawk/ Date: June 13, 1923 | Vintage photo postcard depicts initiation of class said to be of 300 of the Springfield -- Clark County Klan. ""First Open Clonclave [sic]"". Dated April 2, 1923. Ebay Item No. 130274872087/Date: December 15, 2008"
374,Illinois,Chicago,4,Woodlawn Klan,,41.8781136,-87.6297982,1923,"Oklahoma Herald/ Date: December 11, 1923 | Jackson, 96"
375,Illinois,Chicago,5,,,41.8781136,-87.6297982,1924,"Imperial Night Hawk/ Date: February 14, 1924"
376,Illinois,Chicago,6,Austin Klan,,41.8781136,-87.6297982,1922,"Searchlight/ Date: April 29, 1922 | Oklahoma Herald/ Date: December 11, 1923 | Imperial Night Hawk/ Date: December 26, 1923 | Imperial Night Hawk/ Date: January 2, 1924"
377,Illinois,Chicago,8,Stephen Edgar Brown Klan,,41.8781136,-87.6297982,1930,"Fellowship Forum/ Date: March 29, 1930"
378,Illinois,Chicago,9,Logan Square Klan,AKA Logan Square Klan,41.8781136,-87.6297982,1924,"Imperial Night Hawk/ Date: January 2, 1924 | Jackson, 120"
379,Illinois,Chicago,10,U. S. Grant Klan,,41.8781136,-87.6297982,1923,"Imperial Night Hawk/ Date: November 28, 1923 | Oklahoma Herald/ Date: December 11, 1923"
380,Illinois,Chicago,11,Garfield Park,"Reinstated, and there are now 31 Klans in Chicago",41.8781136,-87.6297982,1923,"Oklahoma Herald/ Date: August 14, 1923 | Imperial Night Hawk/ Date: October 3, 1923"
381,Illinois,Freeport,12,Albert Pike Klan,,42.2966861,-89.6212271,1923,"Imperial Night Hawk/ Date: October 3, 1923 | Kourier Magazine/ Date: December, 1930"
